,100,200,300,500,1000,1500,2000,2500,3000,3500,4000
0,0.004902839660644531,0.003374338150024414,0.003075838088989258,0.0029032230377197266,0.002727031707763672,0.0026254653930664062,0.0039098262786865234,0.0026273727416992188,0.002553224563598633,0.0031867027282714844,0.0025169849395751953
1,0.006338596343994141,0.0043375492095947266,0.004830598831176758,0.0041692256927490234,0.004756927490234375,0.00436711311340332,0.004197597503662109,0.004073619842529297,0.004504680633544922,0.004222869873046875,0.0038917064666748047
2,0.007907390594482422,0.00696873664855957,0.0058765411376953125,0.00535273551940918,0.005980014801025391,0.005433320999145508,0.006165027618408203,0.0051424503326416016,0.005673646926879883,0.005343198776245117,0.004270076751708984
3,0.009492158889770508,0.0076177120208740234,0.008193254470825195,0.006443023681640625,0.006907939910888672,0.007349967956542969,0.007324695587158203,0.007247209548950195,0.0067901611328125,0.006288290023803711,0.005426883697509766
4,0.010647296905517578,0.008940696716308594,0.009952545166015625,0.007601261138916016,0.008844375610351562,0.008773565292358398,0.008977174758911133,0.007658958435058594,0.008062362670898438,0.00744175910949707,0.006222248077392578
5,0.011931180953979492,0.009819746017456055,0.010657072067260742,0.008344650268554688,0.009480476379394531,0.01022028923034668,0.007452964782714844,0.009698867797851562,0.008993864059448242,0.009649276733398438,0.0069942474365234375
6,0.013487577438354492,0.011657476425170898,0.01230168342590332,0.009613513946533203,0.009997844696044922,0.011715888977050781,0.0076563358306884766,0.012164831161499023,0.010520458221435547,0.007850170135498047,0.008317232131958008
7,0.013928890228271484,0.012438297271728516,0.014964580535888672,0.010622739791870117,0.012072324752807617,0.01225423812866211,0.007889986038208008,0.011542558670043945,0.013674259185791016,0.008311748504638672,0.008988618850708008
8,0.01740550994873047,0.014018535614013672,0.01276254653930664,0.01179647445678711,0.01434946060180664,0.01464700698852539,0.008979320526123047,0.011783599853515625,0.011297941207885742,0.008556127548217773,0.01008749008178711
9,0.014409780502319336,0.014820575714111328,0.013557672500610352,0.012781381607055664,0.012295961380004883,0.013360261917114258,0.008979320526123047,0.012792348861694336,0.012395858764648438,0.009397506713867188,0.010573863983154297
10,0.015597343444824219,0.0147857666015625,0.014437437057495117,0.014432430267333984,0.013298511505126953,0.01307535171508789,0.009805679321289062,0.013286352157592773,0.01280975341796875,0.009417533874511719,0.01183319091796875
11,0.01597285270690918,0.016259193420410156,0.014987468719482422,0.015446901321411133,0.013769865036010742,0.01397085189819336,0.010711193084716797,0.014232158660888672,0.013576984405517578,0.009587287902832031,0.012633800506591797
12,0.017206430435180664,0.01746845245361328,0.01688981056213379,0.015897035598754883,0.014282941818237305,0.014788389205932617,0.010548830032348633,0.015131235122680664,0.013706684112548828,0.009789228439331055,0.013381719589233398
13,0.018040180206298828,0.018349409103393555,0.016574859619140625,0.017279624938964844,0.014078378677368164,0.015335798263549805,0.010087013244628906,0.015914440155029297,0.014841794967651367,0.010676383972167969,0.01417684555053711
14,0.018743276596069336,0.020621776580810547,0.01765131950378418,0.018078327178955078,0.01499795913696289,0.01557469367980957,0.011407613754272461,0.017391204833984375,0.016198158264160156,0.011167526245117188,0.015017032623291016
15,0.020067453384399414,0.016892194747924805,0.017592430114746094,0.01819324493408203,0.0157010555267334,0.01581740379333496,0.010772228240966797,0.01681661605834961,0.016730785369873047,0.01144552230834961,0.01477360725402832
16,0.020319700241088867,0.02058720588684082,0.0191648006439209,0.01973438262939453,0.014911890029907227,0.017043590545654297,0.010943174362182617,0.01871490478515625,0.016708850860595703,0.011296510696411133,0.01748204231262207
