Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1644177571,750,POST,/v1/models/mnist:predict,570.900000,0.000000,480,580,610,640,740,1900,3100,3700,4700,4700,4700,8665,0,380.0,460.38197935126243,38.908726535737514,4676.058616489172,185.0
1644177571,750,,Aggregated,570.900000,0.000000,480,580,610,640,740,1900,3100,3700,4700,4700,4700,8665,0,380.0,460.38197935126243,38.908726535737514,4676.058616489172,185.0
1644177572,800,POST,/v1/models/mnist:predict,559.100000,0.000000,550,610,660,690,760,2400,3700,3900,4700,4700,4700,9175,0,390.0,491.6128374940693,38.908726535737514,4676.058616489172,185.0
1644177572,800,,Aggregated,559.100000,0.000000,550,610,660,690,760,2400,3700,3900,4700,4700,4700,9175,0,390.0,491.6128374940693,38.908726535737514,4676.058616489172,185.0
1644177573,850,POST,/v1/models/mnist:predict,553.600000,0.000000,600,680,720,740,850,2500,3900,4400,4700,4700,4700,9813,0,410.0,526.2906814404428,38.908726535737514,4732.74025414139,185.0
1644177573,850,,Aggregated,553.600000,0.000000,600,680,720,740,850,2500,3900,4400,4700,4700,4700,9813,0,410.0,526.2906814404428,38.908726535737514,4732.74025414139,185.0
1644177574,900,POST,/v1/models/mnist:predict,556.300000,0.000000,630,720,740,770,880,2900,4000,4400,5100,5100,5100,10311,0,420.0,552.2565038641892,38.908726535737514,5111.309101805091,185.0
1644177574,900,,Aggregated,556.300000,0.000000,630,720,740,770,880,2900,4000,4400,5100,5100,5100,10311,0,420.0,552.2565038641892,38.908726535737514,5111.309101805091,185.0
1644177575,950,POST,/v1/models/mnist:predict,553.400000,0.000000,690,740,810,880,980,3100,4400,4700,5100,5100,5100,10822,0,450.0,582.0895416254697,38.908726535737514,5142.110570333898,185.0
1644177575,950,,Aggregated,553.400000,0.000000,690,740,810,880,980,3100,4400,4700,5100,5100,5100,10822,0,450.0,582.0895416254697,38.908726535737514,5142.110570333898,185.0
